campaign,publisher,date,installs,d90_arpu,d90_arpu_pred
731629,1,2023-06-29,147,0.9109821972789116,1.1362435290137265
731629,1,2023-06-30,159,1.3190434465408805,1.2343452430242723
731629,1,2023-07-01,150,0.7720764866666667,1.2848578336271639
731629,1,2023-07-02,149,1.0849794832214765,0.761385580701343
731629,1,2023-07-03,155,0.876279664516129,0.8202510797694275
731629,1,2023-07-04,167,0.9159932035928142,0.5850545950469802
731629,1,2023-07-05,216,0.6854032916666664,0.4217360430214212
731629,1,2023-07-06,253,0.8246863320158104,0.5339782644252283
731629,1,2023-07-07,245,0.663018171428571,0.48487294818495963
731629,1,2023-07-08,250,0.594225796,0.6022454180641311
731629,1,2023-07-09,252,0.4483562738095236,0.4395809667516235
731629,1,2023-07-10,203,,0.22610276921281391
731629,331,2023-05-25,20,0.9136809,4.086892265214702
731629,331,2023-05-26,14,2.2765695,3.8189226970695205
731629,331,2023-05-27,11,6.725254272727272,3.5721081254003293
731629,331,2023-05-28,14,3.586151071428571,3.4881264505497036
731629,331,2023-05-29,8,3.9557695,3.1629057079868454
731629,331,2023-05-30,12,2.545340166666666,3.5627378607720073
731629,331,2023-05-31,10,0.7444151,3.5733895526156467
731629,331,2023-06-01,8,2.19663825,2.8666692034255497
731629,331,2023-06-02,7,0.9949382857142856,2.7307807922591847
731629,331,2023-06-03,9,0.7526745555555555,2.9252269135549005
731629,331,2023-06-04,5,2.421607,2.5012248386796108
731629,331,2023-06-05,9,0.6093214444444444,2.742194542760151
731629,331,2023-06-06,12,2.40868125,2.561812771179799
731629,331,2023-06-07,9,7.196798888888889,2.4699468835634635
731629,331,2023-06-08,14,2.5085777142857144,2.472267512477019
731629,331,2023-06-09,13,1.869820307692308,2.5340751571571625
731629,331,2023-06-10,11,4.629784090909091,2.5578861267251423
731629,331,2023-06-11,18,1.644096,2.1639012386892778
731629,331,2023-06-12,22,0.9788935,2.080152230025086
731629,331,2023-06-13,10,0.6448431,2.134923578330788
731629,331,2023-06-14,15,0.1412717999999999,2.125085431150274
731629,331,2023-06-15,5,0.6269634,1.843187400902241
731629,331,2023-06-16,7,0.6774444285714285,1.8319642330627053
731629,331,2023-06-17,3,0.6488543333333332,2.0270206578411925
731629,331,2023-06-18,6,3.918881,1.7515246151219743
731629,331,2023-06-19,3,0.0063146666666666,1.986024396282435
731629,331,2023-06-20,7,1.340981714285714,1.6595294233682467
731629,331,2023-06-21,6,0.3134923333333333,1.7162143076528973
731629,331,2023-06-22,4,0.8926207499999999,1.4169812453678057
731629,331,2023-06-23,5,0.2509858,1.5211005932054613
731629,331,2023-06-24,8,1.674741875,2.0524623908066717
731629,331,2023-06-25,8,1.349541875,0.9292160420799418
731629,331,2023-06-26,17,0.3926265294117646,1.2514810082223575
731629,331,2023-06-27,16,0.453017125,1.1826665953603843
731629,331,2023-06-28,37,2.145084972972973,1.1335045419550056
731629,331,2023-06-29,21,1.1740356190476189,1.1382883610445296
731629,331,2023-06-30,33,1.2534756969696967,1.2188050093577911
731629,331,2023-07-01,18,1.1337528888888888,1.3707769701129193
731629,331,2023-07-02,20,0.87660725,0.8131326809038262
731629,331,2023-07-03,20,1.334547,0.8594703092472393
731629,331,2023-07-04,25,0.92000404,0.7065533328348242
731629,331,2023-07-05,14,0.3868513571428571,0.7822696036991841
731629,331,2023-07-06,23,0.3323987391304347,0.6836062349027763
731629,331,2023-07-07,22,0.6974268636363636,0.6519088190155042
731629,331,2023-07-08,21,0.8234672857142857,0.7481658418470836
731629,331,2023-07-09,43,0.8094335813953488,0.5091479621416302
731629,331,2023-07-10,24,,0.5408928235216421
731629,1185,2023-05-25,106,,3.2647618963951377
731630,1,2023-05-26,62,4.693461346344117,4.756886941308834
731630,1,2023-05-27,115,4.111897988693635,4.510409220879185
731630,1,2023-05-28,93,4.485806504180694,4.493823025565282
731630,1,2023-05-29,87,3.8883895808533686,4.500004243407142
731630,1,2023-05-30,78,3.208753904912204,4.731656716699027
731630,1,2023-05-31,100,2.04952970100798,4.463980776649086
731630,1,2023-06-01,113,3.3190333895178084,3.93897931855872
731630,1,2023-06-02,123,3.420224468182385,3.8259130388188107
731630,1,2023-06-03,188,2.870689305050221,3.278346042829285
731630,1,2023-06-04,194,3.006566953332451,3.1380506784710676
731630,1,2023-06-05,171,3.1313551154948653,3.377221132968273
731630,1,2023-06-06,217,2.3445439095481726,2.9274597711788592
731630,1,2023-06-07,277,2.8428818030313483,2.432804989239469
731630,1,2023-06-08,286,2.4575749072597617,2.435125618153024
731630,1,2023-06-09,281,2.7563017121869704,2.484405392108495
731630,1,2023-06-10,333,2.516773070077312,2.4937187763469177
731630,1,2023-06-11,289,2.123624541136074,2.1178920724039045
731630,1,2023-06-12,284,2.1113543381415263,2.072518424650762
731630,1,2023-06-13,233,2.6828905211192717,2.6022595627594782
731630,1,2023-06-14,247,3.5674750386403256,2.565978756839696
731630,1,2023-06-15,158,1.911279269440808,2.8771502323589546
731630,1,2023-06-16,107,1.242143870121843,2.8967518913967742
731630,1,2023-06-17,164,2.383649642140345,2.3934717824617513
731630,1,2023-06-18,180,2.6371327366764876,2.330989037375872
731630,1,2023-06-19,184,2.06595099743676,2.399325565396202
731630,1,2023-06-20,181,2.035921949161653,2.329828366455744
731630,1,2023-06-21,152,2.3014839079636613,2.47839878838772
731630,1,2023-06-22,221,2.975486027884344,1.8683230340487136
731630,1,2023-06-23,261,1.2774387706812063,1.5056158171093603
731630,1,2023-06-24,340,1.5798291147268504,1.8589899432442998
731630,1,2023-06-25,308,1.2199508797593381,0.9604609856038318
731630,1,2023-06-26,280,1.0945532374864002,1.1118700979587448
731630,1,2023-06-27,304,1.5736079501594809,1.0285580997672128
731630,1,2023-06-28,290,1.192615562682524,1.0838384563209962
731630,1,2023-06-29,304,1.3653893259716372,0.7151452744444167
731630,1,2023-06-30,318,1.2057063054363064,0.8504213859019687
731630,1,2023-07-01,291,1.1228265690322727,0.839661251825337
731630,1,2023-07-02,296,1.0048478379689063,0.316188998899518
731630,1,2023-07-03,263,0.7349038707344836,0.10073490971077792
731630,1,2023-07-04,189,0.9536268115404656,0.350337542607727
731630,1,2023-07-05,15,0.3010797321947846,0.7845712771206403
731630,1,2023-07-06,4,0.0576177055253227,0.6146259098033214
731630,1,2023-07-07,2,0.2356705,0.8536252793294241
731630,1,2023-07-08,1,0.3292589999999999,1.0856188870135477
731630,1,2023-07-09,2,0.4080079999999999,0.7872178508484962
731630,331,2023-05-25,4,1.0479585,5.200709267606291
731630,331,2023-05-26,8,1.6553893239029656,5.093021473399489
731630,331,2023-05-27,9,4.788183718432807,4.852486313722762
731630,331,2023-05-28,11,4.591102727272728,4.7685046388721375
731630,331,2023-05-29,14,5.209250605634014,4.774685856713997
731630,331,2023-05-30,15,5.098965084558404,4.907505257337912
731630,331,2023-05-31,18,5.28052470425531,4.788119787827725
731630,331,2023-06-01,23,9.580196544645863,4.3401787695060055
731630,331,2023-06-02,23,7.13160932442537,4.20429035833964
731630,331,2023-06-03,22,0.4697565547527888,4.067334519230634
731630,331,2023-06-04,24,2.784827898418361,3.927039154872414
731630,331,2023-06-05,24,3.609547319967095,3.884302148435885
731630,331,2023-06-06,25,4.963405882600273,3.7039203768555335
731630,331,2023-06-07,18,4.097267874395856,3.6234043940960174
731630,331,2023-06-08,24,8.521782346740192,3.6143751181527546
731630,331,2023-06-09,19,2.193069696694879,3.6761827628328985
731630,331,2023-06-10,21,3.285172410376732,3.6999937324008765
731630,331,2023-06-11,20,2.045926384715026,3.3241670284578606
731630,331,2023-06-12,19,0.6095913980194174,3.2517679246504905
731630,331,2023-06-13,25,5.075073477028759,3.277031184006524
731630,331,2023-06-14,27,4.877973532084165,3.2686121442094613
731630,331,2023-06-15,41,2.6401654215007833,3.2500812064752003
731630,331,2023-06-16,26,1.525402043681631,3.211176788389591
731630,331,2023-06-17,32,3.300324034706508,2.8702762301366893
731630,331,2023-06-18,35,3.5644763056317306,2.8077934850508104
731630,331,2023-06-19,29,5.154497702151418,2.905034429516767
731630,331,2023-06-20,23,2.565569591155984,2.781946724898626
731630,331,2023-06-21,20,2.752268867574563,2.848237638520569
731630,331,2023-06-22,23,4.515083699447732,2.4881319982710277
731630,331,2023-06-23,29,2.7265776669097894,2.5593013236871966
731630,331,2023-06-24,40,3.137232114761551,2.794088572174723
731630,331,2023-06-25,26,1.592472134515441,1.7227127564893236
731630,331,2023-06-26,17,0.8824959524652451,1.8751853943562224
731630,331,2023-06-27,31,1.753255940598761,1.7895458674683202
731630,331,2023-06-28,25,0.443891665838681,1.8335623564818155
731630,331,2023-06-29,25,0.6857454356064266,1.4648691746052362
731630,331,2023-06-30,23,1.2956698963201605,1.6126731567874624
731630,331,2023-07-01,26,2.5128009221943954,1.6247351541372825
731630,331,2023-07-02,33,0.8216650579754662,1.0356363312676604
731630,331,2023-07-03,30,1.2110244514865565,1.1247783981284218
731630,331,2023-07-04,22,0.1810993024623099,0.9948684875553381
731630,331,2023-07-05,2,0.2811274143843419,1.189886909138288
731630,331,2023-07-06,1,,1.3414925590134823
731630,1185,2023-05-25,157,2.445406919218275,3.815911806298136
731630,1185,2023-05-27,113,2.4992941257437256,3.4821382601852076
731630,1185,2023-05-28,93,1.6940837075526698,3.485862284560748
731630,1185,2023-05-29,86,2.0317124087559115,3.5906230216749506
731630,1185,2023-05-30,77,1.8195048745529552,3.3531391995733486
731630,1185,2023-05-31,98,1.306466264785635,3.329930523904996
731630,1185,2023-06-01,113,2.045030361953121,3.142570890406659
731630,1185,2023-06-02,122,1.9999197352063247,3.0224453548923025
731630,1185,2023-06-03,186,1.773232787641641,2.6826064347127963
731630,1185,2023-06-04,191,1.7398788330520873,2.271559328798465
731630,1185,2023-06-06,209,1.888509499336924,2.141872442730684
731630,1185,2023-06-07,277,2.050710599907263,1.5827432194224589
731630,1185,2023-06-08,289,1.7498583066838356,1.625586804772952
731630,1185,2023-06-09,283,1.7935021863775373,1.5588308560386843
731630,1185,2023-06-10,336,1.7042110839380937,1.6523895290476853
731630,1185,2023-06-11,294,1.4517143798817622,1.2765628251046701
731630,1185,2023-06-12,282,1.33190833289103,1.3142647162556504
731630,1185,2023-06-13,231,1.5823706899921297,1.8496152255229465
731630,1185,2023-06-14,244,2.2420331532825775,1.7277445311867403
731630,1185,2023-06-15,155,0.9693714052073552,2.0600314537535915
731630,1185,2023-06-16,104,0.8237945379687897,2.074209647687964
731630,1185,2023-06-17,157,1.5431658903540542,1.6422029323108247
731630,1185,2023-06-18,180,1.3396468827396364,1.497440678914912
731630,1185,2023-06-19,182,1.1296073175381356,1.6386139097751695
731630,1185,2023-06-20,179,1.0593370548495704,1.5691167108347113
731630,1185,2023-06-21,150,0.8842280260398073,1.6532126913978558
731630,1185,2023-06-22,218,1.1977758079418994,1.043136937058848
731630,1185,2023-06-23,252,0.4632305747749984,1.0668573698531794
731630,1185,2023-06-24,333,0.335845603429765,1.0723948081653347
731630,1185,2023-06-25,306,0.0851371421732311,0.27647072879973733
731630,1185,2023-06-26,282,,0.44253060349626083
731630,1185,2023-06-27,304,,0.4142391470712251
731630,1185,2023-06-28,289,,0.3686821107849718
731630,1185,2023-06-29,304,,-1.1071091611469797e-05
731630,1185,2023-06-30,316,,-0.0736385235149859
731630,1185,2023-07-01,292,,0.24387284291925937
731630,1185,2023-07-02,296,,-0.27959941000656174
731630,1185,2023-07-03,262,,-0.5228233614023137
731630,1185,2023-07-05,15,,0.1400474074372693
731630,1185,2023-07-06,4,,-0.029897959880051728
731630,1185,2023-07-07,2,,0.20133902109055857
731630,1185,2023-07-08,1,,0.4226444667140864
731630,1185,2023-07-09,2,,0.11910008676875594
731633,1,2023-05-24,562,0.5838808882762055,0.7273720820122975
731633,1,2023-05-25,762,0.4306946070441909,0.5838808620722098
731633,1,2023-05-26,801,0.3705804273013893,0.503333291377407
731633,1,2023-05-27,865,0.4020028787396143,0.25651871970821527
731633,1,2023-05-28,952,0.4610065627886814,0.2105809933074303
731633,1,2023-05-29,746,0.5131965415724504,0.3561858518548958
731633,1,2023-05-30,823,0.4439197275597331,0.4246160442353385
731633,1,2023-05-31,887,0.4461665370964751,0.5343826218339435
731633,1,2023-06-01,1010,0.3790952623900866,0.24808149872414198
731633,1,2023-06-02,1106,0.3445539513956888,0.2622610308526401
731633,1,2023-06-03,1250,0.2854025760304539,0.12242809096271712
731633,1,2023-06-04,1197,0.3034799823803051,0.34015134475241315
731633,1,2023-06-05,997,0.3123614461275589,0.32354812136347366
731633,1,2023-06-06,809,0.2406769683626798,0.18016028152351948
731633,1,2023-06-07,833,0.2805115921742472,0.2331404879803174
731633,1,2023-06-08,915,0.2324850471247116,0.31217750334056527
731633,1,2023-06-09,1011,0.2087249754469616,0.3622509068944203
731633,1,2023-06-10,1061,0.2007002106176703,0.3008416090028786
731633,1,2023-06-11,1071,0.2104460651332825,0.2651220696603147
731633,1,2023-06-12,972,0.1921439214183158,0.2064632733578191
731633,1,2023-06-13,967,0.2147730864009718,0.1930294654645608
731633,1,2023-06-14,869,0.2028382694512376,0.17981456975372279
731633,1,2023-06-15,720,0.1640096545394712,0.29617647617854737
731633,1,2023-06-16,670,0.2217656049488943,0.2871706650805034
731633,1,2023-06-17,654,0.1779425062753639,0.2544327416150558
731633,1,2023-06-18,817,0.1683799351042858,0.22862755881376895
731633,1,2023-06-19,729,0.1949570522149725,0.2991942612251034
731633,1,2023-06-20,758,0.211066476163783,0.22970282746644655
731633,1,2023-06-21,775,0.207903064377247,0.2557138530657421
731633,1,2023-06-22,766,0.1882211502476888,0.13151709808477485
731633,1,2023-06-23,856,0.1685948262027779,0.19015855277627103
731633,1,2023-06-24,1045,0.1679002331482059,0.6655188077504679
731633,1,2023-06-25,1225,0.1800936815785681,0.24686438773181751
731633,1,2023-06-26,1096,0.1808985943364641,0.28648120408064814
731633,1,2023-06-27,1238,0.2002808549978829,0.20239621489504023
731633,1,2023-06-28,1266,0.1937699736386922,0.2306433977244624
731633,1,2023-06-29,1362,0.1461951534957432,0.2837336188291699
731633,1,2023-06-30,1542,0.1466100079662961,0.4190097302867247
731633,1,2023-07-01,1477,0.1395697154805608,0.22841641723780737
731633,1,2023-07-02,1547,0.1220093394356419,0.06417859520323588
731633,1,2023-07-03,1300,0.1305882495090881,0.12528003384412711
731633,1,2023-07-04,1124,0.1451728999336781,0.20244389891926295
731633,1,2023-07-05,593,0.1085401996511173,0.1915664789837459
731633,1,2023-07-06,117,0.0553386265220073,-0.22190083944224792
731633,1,2023-07-07,87,0.0583935062396504,-0.2521801555215728
731633,1,2023-07-08,54,0.0564542864637989,-0.0862208389388035
731633,1,2023-07-09,40,0.0375042691029075,-0.20352752971855925
731633,1,2023-07-10,16,0.0021259348463504,-0.09468353176922739
731633,331,2023-05-24,323,0.8855468021579622,0.6561369025909357
731633,331,2023-05-25,878,0.4274640279963265,0.6891882596317153
731633,331,2023-05-26,431,3.778927396501433,0.5281586289628142
731633,331,2023-05-27,475,0.6832211684965553,0.2813440572936229
731633,331,2023-05-28,427,0.6815039681320981,0.23540633089283802
731633,331,2023-05-29,346,0.8754245191647029,0.20446861245943837
731633,331,2023-05-30,397,0.745355937047957,0.449441381820745
731633,331,2023-05-31,462,0.6521851707747945,0.5592079594193504
731633,331,2023-06-01,459,0.5639828792448977,0.2957289677360033
731633,331,2023-06-02,406,0.5617945903795594,0.29845634118815934
731633,331,2023-06-03,453,0.472106570182472,0.1615005020791569
731633,331,2023-06-04,481,0.5279463754568886,0.3763466550879325
731633,331,2023-06-05,416,0.6196207611046384,0.34837345894888017
731633,331,2023-06-06,412,0.673056889363754,0.20498561910892632
731633,331,2023-06-07,507,0.4815465900769717,0.2579658255657258
731633,331,2023-06-08,504,0.5196906662528394,0.3370028409259713
731633,331,2023-06-09,475,0.4929228757225076,0.387076244479827
731633,331,2023-06-10,387,0.4564289701792325,0.32464344379568133
731633,331,2023-06-11,449,0.4539443277875122,0.2889239044531198
731633,331,2023-06-12,386,0.3754492013972605,0.23128861094322728
731633,331,2023-06-13,373,0.4305321346655569,0.21785480304996918
731633,331,2023-06-14,457,0.5696304679059345,0.2046399073391305
731633,331,2023-06-15,339,0.4296186741426628,0.14309285061784016
731633,331,2023-06-16,332,0.3083731226887666,0.13408703951979617
731633,331,2023-06-17,351,0.3213854312220199,0.10134911605434893
731633,331,2023-06-18,345,0.3703575917282176,0.07691031941831006
731633,331,2023-06-19,318,0.3642811430762254,0.14611063566439686
731633,331,2023-06-20,277,0.3073089522745023,0.03752051637581477
731633,331,2023-06-21,332,0.3197054199197757,0.04903395664555288
731633,331,2023-06-22,309,0.3431875353062339,-0.07516279833541595
731633,331,2023-06-23,334,0.3065370236650314,-0.016521343643919773
731633,331,2023-06-24,379,0.3064586036197938,0.6172438380830194
731633,331,2023-06-25,446,0.2590145887472015,0.21098289360708677
731633,331,2023-06-26,391,0.1630355392406861,0.23820623441320077
731633,331,2023-06-27,386,0.1966086067030179,0.16939182155122756
731633,331,2023-06-28,370,0.1681427618785872,0.18439229008236446
731633,331,2023-06-29,441,0.1848451871134329,0.23748251118707175
731633,331,2023-06-30,456,0.1789985408289339,0.372758622644625
731633,331,2023-07-01,482,0.1637096781071273,0.20498744102216215
731633,331,2023-07-02,478,0.1287705279586326,0.01792748756113749
